id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,dist_stop,ncult
5175800060,20140623.0,365000.0,4.0,2.0,1940.0,25600.0,1.0,0.0,0.0,1.0,8.0,1940.0,0.0,1962.0,0.0,98006.0,47.5722,-122.129,2000.0,10071.0,269.0,0.0
1338800430,20140728.0,950000.0,3.0,1.75,2150.0,3503.0,2.0,0.0,0.0,3.0,8.0,1870.0,280.0,1921.0,0.0,98112.0,47.6285,-122.303,3920.0,6402.0,133.0,5.0
3185600040,20140522.0,180000.0,2.0,1.0,1400.0,4500.0,1.0,0.0,0.0,3.0,7.0,900.0,500.0,1922.0,0.0,98055.0,47.4866,-122.219,1400.0,5500.0,124.0,2.0
2113700360,20140627.0,315000.0,6.0,4.0,3120.0,4240.0,2.0,0.0,2.0,4.0,7.0,2090.0,1030.0,1993.0,0.0,98106.0,47.5305,-122.353,1460.0,4240.0,200.0,1.0
5104531820,20140602.0,525000.0,4.0,2.5,2910.0,7631.0,2.0,0.0,2.0,3.0,9.0,2910.0,0.0,2006.0,0.0,98038.0,47.3552,-122.001,3190.0,5552.0,1993.0,0.0
2267000453,20140627.0,415000.0,3.0,2.5,1060.0,1536.0,2.0,0.0,0.0,3.0,8.0,1060.0,0.0,2000.0,0.0,98117.0,47.6907,-122.395,1220.0,1316.0,80.0,3.0
1841400150,20150219.0,346000.0,5.0,1.0,1790.0,30456.0,1.0,0.0,0.0,4.0,7.0,1350.0,440.0,1964.0,0.0,98030.0,47.3469,-122.195,2420.0,35647.0,1934.0,0.0
4443800785,20141121.0,481000.0,2.0,1.0,1620.0,3880.0,1.0,0.0,0.0,4.0,7.0,920.0,700.0,1924.0,0.0,98117.0,47.6855,-122.391,1330.0,3880.0,324.0,3.0
6042000090,20141002.0,525000.0,4.0,2.5,2520.0,7731.0,2.0,0.0,0.0,3.0,9.0,2520.0,0.0,1994.0,0.0,98155.0,47.7709,-122.297,2000.0,7704.0,399.0,1.0
9268200380,20141118.0,505000.0,2.0,1.0,1250.0,5040.0,1.0,0.0,0.0,3.0,7.0,950.0,300.0,1920.0,0.0,98117.0,47.6959,-122.365,1290.0,5040.0,177.0,14.0
1854750030,20150407.0,1164000.0,3.0,3.5,3620.0,8072.0,2.0,0.0,0.0,3.0,10.0,2920.0,700.0,1999.0,0.0,98006.0,47.5646,-122.127,3680.0,9624.0,263.0,0.0
3211000170,20140922.0,255000.0,4.0,2.5,1580.0,7800.0,1.0,0.0,0.0,4.0,7.0,1580.0,0.0,1959.0,0.0,98059.0,47.481,-122.163,1320.0,7800.0,94.0,0.0
1624049087,20140917.0,635000.0,2.0,2.5,2470.0,8840.0,2.0,0.0,0.0,4.0,8.0,1780.0,690.0,2001.0,0.0,98108.0,47.5693,-122.301,1940.0,8840.0,421.0,5.0
5249800729,20150330.0,680000.0,6.0,3.5,3000.0,6320.0,2.0,0.0,2.0,3.0,8.0,2400.0,600.0,1969.0,0.0,98118.0,47.562,-122.279,1720.0,6360.0,234.0,20.0
1853080790,20141215.0,869950.0,4.0,2.75,3140.0,7928.0,2.0,0.0,0.0,3.0,9.0,3140.0,0.0,2013.0,0.0,98074.0,47.5923,-122.058,3500.0,7055.0,2229.0,1.0
9275700005,20150427.0,1052000.0,3.0,2.25,2880.0,6092.0,2.0,0.0,4.0,4.0,8.0,1920.0,960.0,1983.0,0.0,98116.0,47.5878,-122.381,2880.0,5308.0,101.0,3.0
7338220280,20141010.0,257000.0,3.0,2.5,1740.0,3721.0,2.0,0.0,0.0,3.0,8.0,1740.0,0.0,2009.0,0.0,98002.0,47.3363,-122.213,2030.0,3794.0,703.0,0.0
4083306620,20140728.0,565000.0,3.0,1.75,1720.0,2218.0,1.5,0.0,0.0,3.0,7.0,1270.0,450.0,1931.0,2003.0,98103.0,47.649,-122.335,1130.0,1600.0,127.0,5.0
114100791,20150403.0,250000.0,3.0,1.5,1170.0,9848.0,1.0,0.0,0.0,3.0,7.0,1170.0,0.0,1963.0,0.0,98028.0,47.7612,-122.234,2220.0,5542.0,583.0,1.0
5057100080,20140919.0,469950.0,5.0,3.0,3223.0,6371.0,2.0,0.0,0.0,3.0,9.0,3223.0,0.0,2014.0,0.0,98042.0,47.3588,-122.163,1979.0,19030.0,97.0,0.0
4307310400,20150409.0,324500.0,3.0,2.5,1590.0,4108.0,2.0,0.0,0.0,3.0,7.0,1590.0,0.0,2003.0,0.0,98056.0,47.4832,-122.181,2160.0,3912.0,544.0,0.0
7568700135,20140717.0,265000.0,2.0,1.0,1600.0,7936.0,1.0,0.0,0.0,3.0,7.0,1600.0,0.0,1947.0,0.0,98155.0,47.7411,-122.322,1580.0,7440.0,60.0,0.0
7504001320,20141121.0,570000.0,3.0,2.5,2420.0,11953.0,1.0,0.0,0.0,3.0,9.0,2420.0,0.0,1990.0,0.0,98074.0,47.6285,-122.054,2420.0,12215.0,1238.0,0.0
3629970610,20140718.0,435000.0,3.0,2.5,1600.0,2375.0,2.0,0.0,0.0,3.0,7.0,1600.0,0.0,2005.0,0.0,98029.0,47.5531,-121.996,1830.0,2375.0,2503.0,1.0
6889000060,20141223.0,225000.0,3.0,1.0,1010.0,7633.0,1.0,0.0,0.0,4.0,6.0,1010.0,0.0,1961.0,0.0,98198.0,47.3781,-122.314,1190.0,8386.0,42.0,0.0
3345700207,20150502.0,608500.0,4.0,3.5,2850.0,5577.0,2.0,0.0,0.0,3.0,8.0,1950.0,900.0,2014.0,0.0,98056.0,47.5252,-122.192,2850.0,5708.0,919.0,0.0
7855600730,20140908.0,920000.0,4.0,2.75,3140.0,9085.0,1.0,0.0,2.0,5.0,8.0,1570.0,1570.0,1961.0,0.0,98006.0,47.5675,-122.16,2430.0,9350.0,142.0,0.0
3343901848,20150408.0,313100.0,3.0,2.0,1720.0,11875.0,1.0,0.0,0.0,5.0,6.0,1720.0,0.0,1905.0,0.0,98056.0,47.5068,-122.191,1860.0,7500.0,557.0,0.0
5490210510,20140922.0,500000.0,3.0,1.75,1530.0,14633.0,1.0,0.0,0.0,3.0,7.0,1100.0,430.0,1977.0,0.0,98052.0,47.6949,-122.119,1780.0,8100.0,213.0,0.0
2131701020,20150311.0,317000.0,3.0,1.5,1390.0,8300.0,1.0,0.0,0.0,4.0,7.0,1390.0,0.0,1974.0,0.0,98019.0,47.7383,-121.983,1470.0,7500.0,281.0,6.0
1982200790,20150127.0,550000.0,3.0,2.0,1490.0,3880.0,1.0,0.0,0.0,3.0,7.0,1490.0,0.0,1959.0,0.0,98107.0,47.662,-122.363,1490.0,3880.0,296.0,8.0
2771101964,20140812.0,396500.0,3.0,1.5,1360.0,1488.0,2.0,0.0,0.0,3.0,7.0,1120.0,240.0,2003.0,0.0,98199.0,47.6526,-122.384,1360.0,1573.0,78.0,3.0
1036700220,20141110.0,470000.0,4.0,2.0,2410.0,4680.0,2.0,0.0,0.0,3.0,9.0,2410.0,0.0,1974.0,0.0,98008.0,47.6234,-122.113,1910.0,4611.0,219.0,1.0
4340610040,20140612.0,312500.0,2.0,1.5,1070.0,1200.0,2.0,0.0,0.0,3.0,7.0,1070.0,0.0,1999.0,0.0,98103.0,47.697,-122.347,1070.0,1200.0,221.0,8.0
5423600040,20140707.0,542500.0,3.0,2.5,2040.0,10086.0,2.0,0.0,0.0,3.0,8.0,2040.0,0.0,1987.0,0.0,98052.0,47.679,-122.113,1940.0,10272.0,585.0,2.0
5100404761,20140813.0,547500.0,3.0,2.0,1850.0,9570.0,1.0,0.0,0.0,4.0,7.0,950.0,900.0,1940.0,0.0,98115.0,47.697,-122.322,1430.0,6380.0,122.0,8.0
3869900150,20150427.0,345000.0,2.0,1.75,1030.0,1106.0,2.0,0.0,0.0,3.0,7.0,765.0,265.0,2006.0,0.0,98136.0,47.5397,-122.387,1030.0,1066.0,47.0,3.0
3223049073,20150413.0,235000.0,2.0,1.0,930.0,10505.0,1.0,0.0,0.0,3.0,6.0,930.0,0.0,1930.0,0.0,98148.0,47.4337,-122.329,1520.0,8881.0,446.0,0.0
423059409,20140928.0,440000.0,4.0,2.5,2230.0,5650.0,2.0,0.0,0.0,3.0,7.0,2230.0,0.0,2011.0,0.0,98056.0,47.5073,-122.168,1590.0,7241.0,478.0,0.0
8901000445,20141218.0,390000.0,3.0,1.5,1600.0,10440.0,1.0,0.0,0.0,3.0,7.0,1600.0,0.0,1954.0,0.0,98125.0,47.7109,-122.311,1600.0,8816.0,206.0,2.0
9286100200,20140813.0,450000.0,3.0,2.5,1670.0,2589.0,2.0,0.0,0.0,3.0,8.0,1670.0,0.0,2000.0,0.0,98027.0,47.5314,-122.047,1670.0,2897.0,777.0,0.0
5316100980,20150326.0,2250000.0,3.0,3.0,4040.0,7200.0,1.5,0.0,2.0,4.0,9.0,3340.0,700.0,1930.0,0.0,98112.0,47.6288,-122.284,3450.0,10800.0,274.0,4.0
1972201967,20141031.0,520000.0,2.0,2.25,1530.0,981.0,3.0,0.0,0.0,3.0,8.0,1480.0,50.0,2006.0,0.0,98103.0,47.6533,-122.346,1530.0,1282.0,100.0,27.0
1924059248,20140602.0,870000.0,4.0,3.0,4500.0,21780.0,2.0,0.0,2.0,3.0,9.0,3040.0,1460.0,1980.0,0.0,98040.0,47.5581,-122.213,3540.0,20473.0,795.0,0.0
745000005,20140825.0,145000.0,1.0,0.75,480.0,9750.0,1.0,0.0,0.0,2.0,4.0,480.0,0.0,1948.0,0.0,98146.0,47.4982,-122.362,1550.0,9924.0,409.0,0.0
2422059015,20140808.0,533050.0,2.0,1.0,910.0,295772.0,1.0,0.0,0.0,3.0,5.0,910.0,0.0,1953.0,0.0,98042.0,47.3752,-122.11,2050.0,48351.0,965.0,1.0
7466900320,20150304.0,242000.0,3.0,1.75,1300.0,9856.0,1.0,0.0,0.0,4.0,7.0,1300.0,0.0,1962.0,0.0,98003.0,47.3448,-122.298,1400.0,9600.0,226.0,0.0
3336001316,20141106.0,160000.0,2.0,1.0,830.0,4500.0,1.0,0.0,0.0,3.0,6.0,830.0,0.0,1920.0,0.0,98118.0,47.5248,-122.265,1092.0,5350.0,204.0,6.0
8682230950,20150317.0,559000.0,2.0,2.0,1660.0,4500.0,1.0,0.0,0.0,3.0,8.0,1660.0,0.0,2003.0,0.0,98053.0,47.7094,-122.031,1670.0,5580.0,1314.0,0.0
3303870050,20150303.0,545000.0,4.0,3.25,4386.0,12275.0,1.0,0.0,0.0,3.0,10.0,2356.0,2030.0,2006.0,0.0,98092.0,47.3329,-122.2,3060.0,10925.0,1220.0,0.0
5466310060,20150324.0,139500.0,2.0,1.5,1230.0,1561.0,2.0,0.0,0.0,3.0,7.0,1230.0,0.0,1983.0,0.0,98042.0,47.3768,-122.149,1660.0,2243.0,793.0,0.0
5101408678,20141120.0,457000.0,2.0,1.75,2060.0,7192.0,1.0,0.0,0.0,3.0,7.0,1420.0,640.0,1940.0,0.0,98125.0,47.7038,-122.317,1860.0,7140.0,84.0,6.0
643500060,20150424.0,620000.0,4.0,2.0,1770.0,7700.0,1.5,0.0,0.0,4.0,7.0,1770.0,0.0,1962.0,0.0,98007.0,47.5916,-122.146,1710.0,7700.0,144.0,2.0
1773100561,20150305.0,308000.0,3.0,2.5,1250.0,1150.0,2.0,0.0,0.0,3.0,8.0,1080.0,170.0,2009.0,0.0,98106.0,47.5582,-122.363,1250.0,1150.0,71.0,2.0
2927600675,20140609.0,480000.0,4.0,1.75,2220.0,6500.0,2.0,0.0,3.0,4.0,8.0,2220.0,0.0,1964.0,0.0,98166.0,47.4519,-122.375,2430.0,11600.0,1591.0,0.0
3904990430,20150129.0,495000.0,5.0,2.5,2200.0,4942.0,2.0,0.0,0.0,3.0,8.0,2200.0,0.0,1989.0,0.0,98029.0,47.5772,-122.001,2200.0,5924.0,2142.0,0.0
8956200960,20150120.0,524225.0,4.0,2.5,3056.0,11385.0,2.0,0.0,0.0,3.0,9.0,3056.0,0.0,2014.0,0.0,98001.0,47.2905,-122.264,2849.0,8607.0,971.0,1.0
2517010630,20150508.0,410000.0,4.0,2.5,3320.0,5034.0,2.0,0.0,0.0,4.0,7.0,3320.0,0.0,2006.0,0.0,98042.0,47.4011,-122.164,2580.0,4950.0,1166.0,0.0
1865810290,20150318.0,232000.0,3.0,1.0,840.0,6540.0,1.0,0.0,0.0,3.0,6.0,840.0,0.0,1970.0,2014.0,98042.0,47.3743,-122.116,1010.0,6600.0,1198.0,1.0
1005000240,20141219.0,395000.0,2.0,1.0,1200.0,6014.0,1.0,0.0,0.0,4.0,6.0,600.0,600.0,1949.0,0.0,98118.0,47.5357,-122.28,1270.0,4652.0,68.0,3.0
3271800185,20141121.0,880000.0,4.0,1.75,2510.0,5800.0,1.0,0.0,2.0,4.0,9.0,1830.0,680.0,1953.0,0.0,98199.0,47.648,-122.41,2190.0,5800.0,57.0,2.0
3424069145,20140925.0,343000.0,3.0,1.0,1400.0,5662.0,1.5,0.0,0.0,5.0,5.0,1400.0,0.0,1920.0,0.0,98027.0,47.5271,-122.036,1250.0,14375.0,225.0,9.0
8635751120,20140519.0,611000.0,4.0,2.5,2460.0,4200.0,2.0,0.0,0.0,3.0,8.0,2460.0,0.0,1998.0,0.0,98074.0,47.6031,-122.021,2330.0,4200.0,1426.0,0.0
1241500032,20140819.0,860000.0,4.0,2.5,3070.0,6923.0,2.0,0.0,0.0,3.0,9.0,3070.0,0.0,2009.0,0.0,98033.0,47.669,-122.172,2190.0,9218.0,226.0,0.0
8923600185,20140829.0,800000.0,3.0,2.5,2760.0,9471.0,1.0,0.0,2.0,3.0,8.0,1760.0,1000.0,1956.0,0.0,98115.0,47.676,-122.272,3040.0,6765.0,23.0,1.0
3450300280,20150225.0,460000.0,5.0,4.5,3100.0,7260.0,2.0,0.0,0.0,3.0,8.0,3100.0,0.0,1963.0,2000.0,98059.0,47.5004,-122.162,1650.0,7700.0,270.0,0.0
2407900550,20150507.0,448000.0,4.0,2.5,2230.0,5000.0,1.0,0.0,0.0,3.0,7.0,1650.0,580.0,2006.0,0.0,98059.0,47.4799,-122.129,2090.0,4637.0,673.0,0.0
1708400555,20140625.0,346500.0,2.0,1.75,1610.0,6300.0,1.0,0.0,0.0,3.0,7.0,1010.0,600.0,1941.0,0.0,98108.0,47.554,-122.304,1370.0,5225.0,125.0,0.0
7199340310,20150218.0,509250.0,3.0,2.5,2100.0,7600.0,1.0,0.0,0.0,4.0,7.0,1450.0,650.0,1980.0,0.0,98052.0,47.6968,-122.127,2010.0,7600.0,110.0,1.0
952006783,20141014.0,399500.0,2.0,1.5,1180.0,1722.0,2.0,0.0,0.0,3.0,8.0,1180.0,0.0,2006.0,0.0,98116.0,47.5626,-122.384,1490.0,1469.0,202.0,12.0
304100070,20141118.0,210000.0,4.0,2.25,1500.0,5393.0,2.0,0.0,0.0,3.0,7.0,1500.0,0.0,1999.0,0.0,98001.0,47.3378,-122.263,1700.0,5917.0,1523.0,0.0
4388000140,20140729.0,194000.0,3.0,1.0,1070.0,6440.0,1.0,0.0,0.0,4.0,7.0,1070.0,0.0,1971.0,0.0,98023.0,47.3186,-122.373,1190.0,6532.0,384.0,0.0
7300200400,20141105.0,682000.0,4.0,2.25,2450.0,34092.0,2.0,0.0,0.0,4.0,8.0,2450.0,0.0,1980.0,0.0,98075.0,47.5751,-122.049,2410.0,35378.0,1431.0,0.0
4435000490,20141015.0,249000.0,4.0,1.75,1630.0,8410.0,1.5,0.0,0.0,5.0,7.0,1630.0,0.0,1943.0,0.0,98188.0,47.4538,-122.288,1390.0,8410.0,715.0,0.0
3179100180,20150507.0,1540000.0,5.0,3.25,2920.0,6960.0,2.0,0.0,1.0,3.0,9.0,2120.0,800.0,1953.0,2008.0,98105.0,47.6712,-122.272,2470.0,6735.0,156.0,2.0
3629921000,20141121.0,950000.0,4.0,2.5,3700.0,7051.0,2.0,0.0,0.0,3.0,11.0,3700.0,0.0,2006.0,0.0,98029.0,47.5427,-121.995,3580.0,6175.0,1903.0,1.0
2832100910,20140708.0,435000.0,4.0,2.75,2230.0,9640.0,1.0,0.0,0.0,3.0,8.0,1320.0,910.0,1998.0,0.0,98125.0,47.7269,-122.325,2100.0,9600.0,317.0,1.0
2525300540,20141114.0,185000.0,3.0,1.5,1090.0,9605.0,1.0,0.0,0.0,4.0,6.0,1090.0,0.0,1969.0,0.0,98038.0,47.3609,-122.028,1160.0,10487.0,176.0,1.0
4141800215,20141126.0,1495000.0,4.0,3.75,3770.0,4000.0,2.5,0.0,0.0,5.0,9.0,2890.0,880.0,1916.0,0.0,98122.0,47.6157,-122.287,2800.0,5000.0,233.0,9.0
1788700295,20150311.0,172000.0,3.0,1.0,1350.0,9680.0,1.0,0.0,0.0,4.0,7.0,820.0,530.0,1959.0,0.0,98023.0,47.3274,-122.346,1320.0,9225.0,394.0,1.0
6413600290,20140509.0,252500.0,3.0,1.0,1030.0,6127.0,1.0,0.0,0.0,3.0,7.0,880.0,150.0,1947.0,0.0,98125.0,47.7192,-122.32,1610.0,6127.0,93.0,2.0
2769601250,20150512.0,550000.0,2.0,1.0,1420.0,3100.0,1.0,0.0,0.0,3.0,7.0,820.0,600.0,1924.0,0.0,98107.0,47.6737,-122.365,1420.0,3915.0,152.0,4.0
3459900230,20141125.0,1680000.0,4.0,3.75,7620.0,29536.0,2.0,0.0,3.0,3.0,11.0,5980.0,1640.0,2005.0,0.0,98006.0,47.5571,-122.14,2840.0,20809.0,173.0,0.0
9266701085,20140603.0,409950.0,2.0,1.75,1370.0,5125.0,1.0,0.0,0.0,5.0,6.0,1370.0,0.0,1944.0,0.0,98103.0,47.6926,-122.346,1200.0,5100.0,192.0,16.0
9126100815,20141217.0,500000.0,3.0,2.0,1560.0,1156.0,3.0,0.0,0.0,3.0,8.0,1560.0,0.0,2014.0,0.0,98122.0,47.605,-122.304,1560.0,1728.0,148.0,15.0
8854000410,20150212.0,557000.0,3.0,2.5,2280.0,18241.0,1.0,0.0,0.0,3.0,9.0,960.0,1320.0,1995.0,0.0,98011.0,47.7453,-122.213,3100.0,12465.0,101.0,0.0
1839900080,20140712.0,335000.0,3.0,1.0,950.0,8000.0,1.0,0.0,0.0,3.0,7.0,950.0,0.0,1968.0,0.0,98034.0,47.7193,-122.184,2270.0,8540.0,138.0,0.0
1774230180,20140917.0,696500.0,5.0,2.25,3210.0,61419.0,1.5,0.0,0.0,3.0,8.0,3210.0,0.0,1979.0,0.0,98077.0,47.7632,-122.09,2820.0,48351.0,407.0,1.0
3528000140,20141023.0,899000.0,4.0,2.5,3720.0,30649.0,2.0,0.0,0.0,3.0,10.0,3720.0,0.0,1988.0,0.0,98053.0,47.6651,-122.056,3220.0,29434.0,1237.0,0.0
2064800120,20140602.0,411000.0,4.0,2.75,2150.0,9915.0,1.0,0.0,0.0,5.0,8.0,1240.0,910.0,1976.0,0.0,98056.0,47.5378,-122.17,1980.0,9325.0,282.0,1.0
9550200650,20140506.0,499000.0,2.0,1.75,1170.0,2400.0,1.0,0.0,0.0,4.0,7.0,740.0,430.0,1903.0,0.0,98103.0,47.6653,-122.333,1570.0,3919.0,95.0,12.0
8901500178,20141030.0,700000.0,4.0,2.25,2440.0,9450.0,1.5,0.0,0.0,3.0,7.0,2440.0,0.0,1947.0,2014.0,98125.0,47.7061,-122.307,1720.0,7503.0,268.0,2.0
4222310680,20140926.0,240000.0,3.0,2.0,1030.0,11118.0,1.0,0.0,0.0,5.0,7.0,1030.0,0.0,1970.0,0.0,98003.0,47.3463,-122.308,1300.0,7920.0,521.0,0.0
1566100450,20150428.0,505000.0,3.0,2.0,1110.0,8375.0,1.0,0.0,0.0,5.0,7.0,1110.0,0.0,1951.0,0.0,98115.0,47.6978,-122.297,1410.0,7734.0,603.0,1.0
3558900430,20150414.0,615000.0,3.0,2.25,2300.0,8067.0,1.0,0.0,0.0,4.0,8.0,1300.0,1000.0,1979.0,0.0,98034.0,47.7091,-122.198,2120.0,9524.0,244.0,0.0
203101330,20140701.0,485000.0,3.0,2.25,2440.0,47916.0,2.0,0.0,0.0,3.0,8.0,2090.0,350.0,1991.0,0.0,98053.0,47.6347,-121.958,2150.0,24000.0,4239.0,0.0
2324800350,20140506.0,860000.0,4.0,2.0,3740.0,32417.0,2.0,0.0,0.0,3.0,9.0,3740.0,0.0,2000.0,0.0,98053.0,47.6728,-122.012,3180.0,32417.0,1769.0,1.0
7214700350,20141124.0,521000.0,4.0,1.75,2020.0,36400.0,1.0,0.0,0.0,4.0,8.0,1550.0,470.0,1976.0,0.0,98077.0,47.7627,-122.076,2520.0,38255.0,922.0,1.0
1026049082,20141125.0,500000.0,4.0,2.0,2760.0,27631.0,2.0,0.0,0.0,4.0,8.0,1800.0,960.0,1978.0,0.0,98155.0,47.7484,-122.291,2490.0,13158.0,548.0,1.0
2883200760,20150209.0,925000.0,3.0,2.5,2440.0,7419.0,1.0,0.0,0.0,3.0,7.0,1520.0,920.0,1961.0,0.0,98103.0,47.6857,-122.334,2440.0,4880.0,200.0,4.0
1626079132,20140605.0,499500.0,3.0,2.5,2520.0,53143.0,1.5,0.0,0.0,3.0,7.0,2520.0,0.0,1988.0,0.0,98019.0,47.743,-121.925,2020.0,56628.0,4211.0,0.0
5611500100,20140522.0,655000.0,4.0,2.5,2860.0,12394.0,2.0,0.0,0.0,3.0,10.0,2860.0,0.0,1999.0,0.0,98075.0,47.5832,-122.026,3070.0,8515.0,646.0,1.0
6117500430,20140819.0,925000.0,5.0,3.5,4050.0,13495.0,1.0,0.0,2.0,4.0,9.0,2230.0,1820.0,1988.0,0.0,98166.0,47.4384,-122.352,3210.0,13495.0,1789.0,0.0
2064800830,20150320.0,450000.0,3.0,2.25,1740.0,9488.0,1.0,0.0,0.0,4.0,8.0,1180.0,560.0,1977.0,0.0,98056.0,47.5339,-122.174,1880.0,8615.0,775.0,1.0
1723049270,20150107.0,340500.0,3.0,2.0,2270.0,28025.0,1.0,0.0,0.0,4.0,7.0,1920.0,350.0,1947.0,0.0,98168.0,47.4857,-122.318,1770.0,14833.0,476.0,0.0
8562770110,20141027.0,600000.0,3.0,3.5,2710.0,3290.0,2.0,0.0,0.0,3.0,8.0,1650.0,1060.0,2006.0,0.0,98027.0,47.5367,-122.072,2440.0,3290.0,1127.0,0.0
5318101075,20140811.0,960000.0,3.0,1.75,2460.0,4800.0,1.0,0.0,0.0,4.0,7.0,1230.0,1230.0,1938.0,0.0,98112.0,47.6343,-122.282,2860.0,4800.0,101.0,1.0
6329000380,20140619.0,319950.0,2.0,1.0,920.0,8341.0,1.0,0.0,0.0,3.0,7.0,920.0,0.0,1939.0,0.0,98146.0,47.5015,-122.38,2330.0,9792.0,119.0,0.0
7283900153,20150407.0,400000.0,3.0,1.0,1060.0,12000.0,1.0,0.0,0.0,3.0,7.0,1060.0,0.0,1952.0,0.0,98133.0,47.7703,-122.35,1550.0,10500.0,427.0,1.0
8822901301,20140908.0,281000.0,3.0,1.5,1280.0,974.0,3.0,0.0,0.0,3.0,7.0,1280.0,0.0,2003.0,0.0,98125.0,47.7162,-122.293,1420.0,1422.0,157.0,6.0
1841500050,20141020.0,334950.0,4.0,1.75,1700.0,40973.0,1.0,0.0,0.0,3.0,8.0,1700.0,0.0,1961.0,0.0,98031.0,47.3439,-122.198,2760.0,40973.0,2150.0,0.0
3236500220,20140709.0,450000.0,3.0,2.5,1460.0,7573.0,2.0,0.0,0.0,3.0,8.0,1460.0,0.0,1983.0,0.0,98007.0,47.6012,-122.141,1910.0,7668.0,111.0,0.0
1231000895,20141105.0,986000.0,4.0,3.5,2840.0,5900.0,2.0,0.0,0.0,3.0,10.0,1920.0,920.0,1910.0,2008.0,98118.0,47.5543,-122.268,1300.0,4900.0,170.0,1.0
1313000710,20141003.0,652000.0,3.0,2.25,1920.0,9600.0,1.0,0.0,0.0,4.0,8.0,1560.0,360.0,1968.0,0.0,98052.0,47.6341,-122.103,2040.0,9600.0,424.0,1.0
6117500320,20140708.0,1131000.0,3.0,2.25,2790.0,13791.0,1.0,0.0,3.0,3.0,8.0,2790.0,0.0,2006.0,0.0,98166.0,47.4389,-122.351,2720.0,12600.0,1692.0,1.0
7550800916,20140602.0,395000.0,1.0,1.0,730.0,3000.0,1.0,0.0,0.0,3.0,7.0,730.0,0.0,1911.0,0.0,98107.0,47.6741,-122.396,1520.0,5000.0,217.0,7.0
5015000346,20141104.0,1047000.0,4.0,3.5,3500.0,4000.0,2.0,0.0,0.0,3.0,10.0,2560.0,940.0,2000.0,0.0,98112.0,47.628,-122.299,1910.0,4000.0,294.0,6.0
5379804470,20140617.0,170000.0,4.0,1.0,1920.0,13787.0,1.0,0.0,0.0,4.0,7.0,1220.0,700.0,1966.0,0.0,98188.0,47.4502,-122.277,1490.0,11200.0,163.0,0.0
1467400095,20150224.0,545000.0,4.0,1.75,2040.0,53578.0,1.0,0.0,0.0,5.0,7.0,1160.0,880.0,1959.0,0.0,98038.0,47.3844,-122.0,2040.0,53578.0,2857.0,0.0
5647900670,20140620.0,340000.0,3.0,1.75,1880.0,11249.0,1.0,0.0,0.0,3.0,7.0,1330.0,550.0,1985.0,0.0,98001.0,47.3295,-122.257,1870.0,14547.0,2442.0,0.0
3298600440,20140810.0,260000.0,4.0,2.25,2320.0,16800.0,2.0,0.0,0.0,4.0,9.0,2320.0,0.0,1977.0,0.0,98092.0,47.2959,-122.166,2700.0,15680.0,1429.0,0.0
2472950120,20140603.0,272500.0,3.0,2.0,1410.0,7622.0,1.0,0.0,0.0,4.0,7.0,1410.0,0.0,1983.0,0.0,98058.0,47.4273,-122.147,1830.0,8330.0,1766.0,0.0
6806300920,20140610.0,490000.0,4.0,2.5,3020.0,8302.0,2.0,0.0,0.0,4.0,10.0,3020.0,0.0,1994.0,0.0,98042.0,47.363,-122.127,3020.0,8406.0,467.0,1.0
7789000260,20140822.0,269000.0,4.0,1.0,1610.0,8401.0,1.0,0.0,0.0,3.0,7.0,1610.0,0.0,1958.0,0.0,98056.0,47.5104,-122.165,1610.0,8401.0,772.0,0.0
3134100023,20141125.0,1250000.0,4.0,4.25,4980.0,13000.0,2.0,0.0,3.0,3.0,9.0,3080.0,1900.0,1982.0,0.0,98052.0,47.6406,-122.101,2840.0,11308.0,96.0,0.0
1091500120,20150213.0,310000.0,4.0,2.75,1950.0,9720.0,1.0,0.0,0.0,3.0,7.0,1400.0,550.0,1986.0,0.0,98031.0,47.3969,-122.205,2300.0,10530.0,284.0,0.0
3262300322,20150408.0,1651000.0,4.0,3.25,3640.0,13530.0,1.0,0.0,0.0,3.0,9.0,2570.0,1070.0,1924.0,2000.0,98039.0,47.6293,-122.238,2760.0,15000.0,845.0,0.0
3629910470,20140729.0,590000.0,3.0,2.5,2110.0,3870.0,2.0,0.0,0.0,3.0,9.0,2110.0,0.0,2004.0,0.0,98029.0,47.5513,-121.994,2300.0,3870.0,2561.0,1.0
2461900609,20140717.0,346100.0,3.0,2.5,1400.0,2036.0,2.0,0.0,0.0,3.0,7.0,1400.0,0.0,2003.0,0.0,98136.0,47.5516,-122.382,1500.0,2036.0,129.0,6.0
1024049006,20150114.0,665000.0,3.0,1.75,2700.0,5040.0,1.0,0.0,2.0,3.0,8.0,1560.0,1140.0,1947.0,0.0,98144.0,47.5834,-122.29,3010.0,5000.0,298.0,1.0
2436701200,20140912.0,720000.0,3.0,1.75,2040.0,4000.0,2.0,0.0,0.0,5.0,7.0,1360.0,680.0,1924.0,0.0,98105.0,47.6675,-122.289,1610.0,4000.0,106.0,3.0
1310700390,20141010.0,320000.0,5.0,2.25,2630.0,8625.0,2.0,0.0,0.0,3.0,8.0,2630.0,0.0,1966.0,0.0,98032.0,47.3619,-122.287,1880.0,8670.0,521.0,0.0
