id,date,price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,dist_stop,ncult,age,since_renovated,m2_living,m2_lot,m2_above,m2_basement,m2_living15,m2_lot15
3541600210,20140618.0,410000.0,4.0,2.0,1.0,0.0,0.0,3.0,8.0,1961.0,0.0,98166.0,47.479,-122.35600000000001,825.0,0.0,54.0,54.0,183.01891,975.4815,169.08346,13.93545,194.16727,1142.7069
3630130010,20140714.0,650000.0,3.0,2.5,2.0,0.0,0.0,3.0,9.0,2006.0,0.0,98029.0,47.5482,-121.99600000000001,2381.0,1.0,9.0,9.0,177.44473,405.335789,177.44473,0.0,175.58667,346.713996
3574800090,20141202.0,446950.0,5.0,2.5,1.0,0.0,0.0,4.0,7.0,1977.0,0.0,98034.0,47.7316,-122.221,744.0,0.0,38.0,38.0,209.03175,738.114335,126.34808,82.68367,169.08346,730.774998
7954300120,20140822.0,600000.0,4.0,2.5,2.0,0.0,0.0,3.0,9.0,1999.0,0.0,98056.0,47.5232,-122.191,796.0,0.0,16.0,16.0,241.5478,607.214008,241.5478,0.0,245.26391999999998,574.605055
7887200390,20140926.0,294000.0,3.0,1.0,1.0,0.0,0.0,3.0,7.0,1953.0,0.0,98178.0,47.4857,-122.25299999999999,364.0,0.0,62.0,62.0,122.63195999999999,884.43656,91.97397,30.657989999999998,135.63838,985.70083
3904901570,20150320.0,432250.0,3.0,2.25,2.0,0.0,0.0,3.0,7.0,1985.0,0.0,98029.0,47.5658,-122.01799999999999,701.0,0.0,30.0,30.0,133.78032,578.971496,133.78032,0.0,161.65122,557.325097
9829200855,20140513.0,771000.0,3.0,2.25,1.5,0.0,0.0,4.0,9.0,1927.0,0.0,98122.0,47.6025,-122.286,110.0,3.0,88.0,88.0,165.36734,568.56636,129.13517,36.232169999999996,182.08988,517.283904
4223400050,20150323.0,330000.0,2.0,1.5,1.0,0.0,0.0,4.0,8.0,1978.0,0.0,98002.0,47.2909,-122.219,300.0,1.0,37.0,37.0,133.78032,1110.562462,133.78032,0.0,135.63838,903.94619
1102000095,20140805.0,558000.0,4.0,2.5,2.0,0.0,0.0,3.0,9.0,2000.0,0.0,98118.0,47.5434,-122.27,302.0,6.0,15.0,15.0,299.14766,475.66336,224.82526,74.3224,164.43831,713.49504
8165500110,20141205.0,328000.0,2.0,2.25,2.0,0.0,0.0,3.0,8.0,2008.0,0.0,98106.0,47.54,-122.368,61.0,1.0,7.0,7.0,143.99965,193.145337,143.99965,0.0,131.92226,183.669231
2056100275,20141006.0,530000.0,2.0,1.5,1.0,0.0,0.0,4.0,8.0,1954.0,0.0,98116.0,47.5673,-122.40100000000001,177.0,0.0,61.0,61.0,129.13517,464.515,90.11591,39.01926,149.57383,464.515
7574910490,20141114.0,864500.0,4.0,2.5,2.0,0.0,0.0,4.0,10.0,1992.0,0.0,98077.0,47.7437,-122.035,1331.0,0.0,23.0,23.0,327.01856,3343.671873,327.01856,0.0,298.21863,3343.671873
5652600605,20140807.0,630000.0,5.0,2.0,1.0,0.0,0.0,3.0,7.0,1956.0,0.0,98115.0,47.6955,-122.295,403.0,1.0,59.0,59.0,216.46399,630.161049,121.70293,94.76106,179.30279,630.161049
2420069017,20150324.0,152900.0,1.0,1.0,1.0,0.0,0.0,5.0,6.0,1915.0,1950.0,98022.0,47.2107,-121.99,715.0,6.0,100.0,65.0,83.6127,405.800304,83.6127,0.0,119.84487,464.515
7889601300,20150421.0,268000.0,3.0,1.0,1.0,0.0,0.0,3.0,6.0,1941.0,0.0,98146.0,47.4913,-122.336,243.0,0.0,74.0,74.0,131.92226,557.418,131.92226,0.0,137.49644,557.418
5560000650,20141202.0,135000.0,3.0,1.0,1.0,0.0,0.0,2.0,6.0,1961.0,0.0,98023.0,47.328,-122.337,338.0,0.0,54.0,54.0,141.21256,785.03035,104.05136,37.1612,122.63195999999999,785.03035
2291401115,20141125.0,349950.0,1.0,1.0,1.5,0.0,0.0,4.0,6.0,1918.0,0.0,98133.0,47.7055,-122.348,173.0,6.0,97.0,97.0,114.27069,863.9979,114.27069,0.0,110.55457,633.59846
3723800086,20140624.0,665000.0,6.0,2.75,1.0,0.0,0.0,5.0,8.0,1961.0,0.0,98118.0,47.5518,-122.266,99.0,2.0,54.0,54.0,263.84452,775.368438,131.92226,131.92226,209.03175,775.368438
1138000250,20140521.0,350000.0,3.0,1.5,1.0,0.0,0.0,5.0,7.0,1969.0,0.0,98034.0,47.7141,-122.213,482.0,2.0,46.0,46.0,91.04494,723.71437,91.04494,0.0,129.13517,676.33384
3425079088,20140819.0,509950.0,3.0,2.5,2.0,0.0,3.0,3.0,9.0,1995.0,0.0,98014.0,47.6087,-121.895,4422.0,0.0,20.0,20.0,205.31563,6555.886001,205.31563,0.0,185.806,6839.147248
2738640470,20140716.0,623300.0,4.0,3.5,2.0,0.0,0.0,3.0,9.0,2007.0,0.0,98072.0,47.7726,-122.162,427.0,1.0,8.0,8.0,387.40551,420.29317199999997,325.1605,62.24501,326.08953,464.607903
8802400416,20150213.0,147500.0,3.0,1.0,1.0,0.0,0.0,3.0,7.0,1959.0,0.0,98031.0,47.403999999999996,-122.20299999999999,429.0,0.0,56.0,56.0,142.14159,789.489694,142.14159,0.0,128.20614,789.489694
8923600185,20140829.0,800000.0,3.0,2.5,1.0,0.0,2.0,3.0,8.0,1956.0,0.0,98115.0,47.676,-122.272,23.0,1.0,59.0,59.0,256.41228,879.884313,163.50928,92.903,282.42512,628.488795
6362900007,20140905.0,395000.0,3.0,2.0,1.0,0.0,0.0,3.0,7.0,2003.0,0.0,98144.0,47.5962,-122.301,100.0,10.0,12.0,12.0,139.3545,232.814918,80.82561,58.52889,139.3545,433.113786
8677300550,20140515.0,592500.0,4.0,2.5,1.0,0.0,0.0,3.0,9.0,1983.0,0.0,98074.0,47.6143,-122.01700000000001,1798.0,0.0,32.0,32.0,208.10272,1117.808896,208.10272,0.0,234.11556,1149.024304
7518504775,20141112.0,549000.0,5.0,1.0,2.0,0.0,0.0,3.0,7.0,1929.0,0.0,98117.0,47.6811,-122.383,447.0,4.0,86.0,86.0,139.3545,369.568134,139.3545,0.0,125.41905,379.04424
1266200120,20150321.0,720000.0,2.0,1.0,1.0,0.0,0.0,3.0,6.0,1950.0,0.0,98004.0,47.6238,-122.191,51.0,1.0,65.0,65.0,127.27711,878.86238,127.27711,0.0,157.00607,922.52679
4053200285,20140811.0,725000.0,3.0,2.5,2.0,0.0,0.0,3.0,11.0,1990.0,0.0,98042.0,47.3228,-122.08,3931.0,0.0,25.0,25.0,316.79923,3811.066866,316.79923,0.0,199.74145,1990.818387
2113701095,20140717.0,150000.0,2.0,1.0,1.0,0.0,0.0,3.0,6.0,1943.0,0.0,98106.0,47.5293,-122.351,414.0,1.0,72.0,72.0,77.10949,375.792635,77.10949,0.0,102.1933,382.388748
1516000055,20141210.0,650000.0,3.0,2.25,1.0,0.0,3.0,4.0,8.0,1959.0,0.0,98166.0,47.4336,-122.339,355.0,0.0,56.0,56.0,199.74145,1972.795205,147.71577,52.02568,238.76071,1755.8667
955000430,20140903.0,540000.0,2.0,1.25,2.0,0.0,0.0,3.0,9.0,2009.0,0.0,98112.0,47.6193,-122.304,108.0,14.0,6.0,6.0,114.27069,145.764807,97.54814999999999,16.72254,102.1933,114.27069
3013300288,20140930.0,478500.0,3.0,1.0,1.0,0.0,2.0,3.0,8.0,1969.0,0.0,98136.0,47.5304,-122.387,237.0,4.0,46.0,46.0,194.16727,441.753765,111.4836,82.68367,171.87055,492.3859
3445400120,20140725.0,267500.0,3.0,1.5,2.0,0.0,0.0,3.0,7.0,2001.0,0.0,98118.0,47.5506,-122.29,187.0,13.0,14.0,14.0,129.13517,200.020159,129.13517,0.0,102.1933,243.127151
8682310220,20140827.0,765000.0,2.0,2.5,1.0,0.0,0.0,3.0,8.0,2012.0,0.0,98053.0,47.7115,-122.014,1590.0,0.0,3.0,3.0,201.59951,627.09525,201.59951,0.0,199.74145,564.292822
8078490330,20140916.0,319950.0,3.0,2.5,2.0,0.0,0.0,3.0,8.0,1991.0,0.0,98022.0,47.1903,-122.01299999999999,605.0,1.0,24.0,24.0,183.94794,920.390021,183.94794,0.0,190.45115,920.390021
3216900060,20140625.0,390000.0,4.0,2.5,2.0,0.0,0.0,3.0,8.0,1993.0,0.0,98031.0,47.4206,-122.18299999999999,591.0,0.0,22.0,22.0,217.39302,794.134844,217.39302,0.0,183.01891,633.412654
267010020,20140711.0,570000.0,4.0,2.0,1.0,0.0,0.0,5.0,8.0,1972.0,0.0,98008.0,47.6266,-122.103,589.0,1.0,43.0,43.0,166.29637,724.6434,166.29637,0.0,199.74145,728.173714
7522600110,20141229.0,275000.0,3.0,2.0,1.0,0.0,0.0,4.0,7.0,1967.0,0.0,98198.0,47.3662,-122.315,959.0,0.0,48.0,48.0,143.07062,967.12023,143.07062,0.0,147.71577,717.675675
9542890100,20141229.0,415000.0,2.0,2.25,2.0,0.0,0.0,3.0,8.0,2010.0,0.0,98052.0,47.6861,-122.103,501.0,0.0,5.0,5.0,104.98039,203.550473,104.98039,0.0,105.90942,158.86413
1441000470,20140728.0,458000.0,4.0,3.5,2.0,0.0,0.0,3.0,8.0,2008.0,0.0,98055.0,47.4483,-122.20299999999999,567.0,0.0,7.0,7.0,298.868951,371.612,240.340061,58.52889,278.337388,503.348454
2115720130,20140821.0,289950.0,3.0,2.5,2.0,0.0,0.0,3.0,8.0,1987.0,0.0,98023.0,47.3202,-122.395,673.0,0.0,28.0,28.0,192.30921,465.722739,192.30921,0.0,155.14801,465.722739
1789900080,20140722.0,209950.0,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1981.0,0.0,98023.0,47.3207,-122.36200000000001,608.0,0.0,34.0,34.0,145.85771,1446.49971,145.85771,0.0,185.806,2619.8646
5569700020,20140730.0,795000.0,4.0,2.5,1.0,0.0,3.0,4.0,8.0,1973.0,0.0,98075.0,47.5755,-122.07,2372.0,0.0,42.0,42.0,300.07669,1783.087279,185.806,114.27069,300.07669,1246.75826
9359100101,20150414.0,1370000.0,5.0,2.25,1.0,0.0,2.0,3.0,8.0,1959.0,0.0,98040.0,47.5817,-122.24600000000001,256.0,0.0,56.0,56.0,326.08953,1286.056229,171.87055,154.21898,248.98004,812.90125
8078350280,20150205.0,613500.0,3.0,2.5,2.0,0.0,0.0,3.0,8.0,1989.0,0.0,98029.0,47.5713,-122.02,241.0,0.0,26.0,26.0,218.32205,653.572605,218.32205,0.0,210.88981,668.158376
7625702431,20140716.0,389500.0,3.0,2.5,3.0,0.0,0.0,3.0,8.0,2006.0,0.0,98136.0,47.549,-122.387,27.0,4.0,9.0,9.0,125.41905,81.197222,117.98681,7.43224,125.41905,82.312058
8732020440,20150428.0,297500.0,4.0,2.5,1.0,0.0,0.0,4.0,8.0,1978.0,0.0,98023.0,47.3131,-122.39200000000001,110.0,0.0,37.0,37.0,203.45757,752.5143,116.12875,87.32882,195.09629999999999,821.26252
3124049171,20150324.0,222000.0,3.0,1.0,1.0,0.0,0.0,3.0,7.0,1954.0,0.0,98106.0,47.5191,-122.339,80.0,0.0,61.0,61.0,113.34166,714.888585,113.34166,0.0,112.41263,688.597036
1376800025,20140908.0,834500.0,3.0,2.25,1.0,0.0,3.0,4.0,9.0,1948.0,0.0,98199.0,47.6442,-122.406,349.0,4.0,67.0,67.0,258.27034,557.418,155.14801,103.12233,258.27034,557.418
5144000036,20140527.0,360000.0,3.0,1.0,1.5,0.0,0.0,3.0,7.0,1954.0,0.0,98125.0,47.7071,-122.301,162.0,3.0,61.0,61.0,97.54814999999999,855.2650179999999,97.54814999999999,0.0,128.20614,593.092752
7130300785,20140616.0,418000.0,4.0,3.0,1.0,0.0,2.0,3.0,7.0,1960.0,0.0,98118.0,47.512,-122.249,458.0,0.0,55.0,55.0,219.25108,580.64375,135.63838,83.6127,232.2575,580.64375
9310300211,20141114.0,284000.0,3.0,1.0,1.0,0.0,0.0,3.0,7.0,1944.0,0.0,98133.0,47.7401,-122.348,243.0,2.0,71.0,71.0,100.33524,763.105242,100.33524,0.0,171.87055,1259.76468
6817801430,20150305.0,525000.0,3.0,2.0,1.0,0.0,0.0,3.0,7.0,1985.0,0.0,98074.0,47.6319,-122.035,34.0,0.0,30.0,30.0,166.29637,1061.88129,110.55457,55.7418,157.9351,1125.426942
8856700130,20140612.0,822000.0,4.0,2.5,2.0,0.0,0.0,4.0,9.0,1987.0,0.0,98052.0,47.6982,-122.13799999999999,542.0,1.0,28.0,28.0,249.258749,3751.980558,249.258749,0.0,249.258749,3233.0244
1447600410,20141009.0,290000.0,3.0,1.0,1.0,0.0,0.0,4.0,6.0,1942.0,0.0,98168.0,47.4949,-122.32700000000001,501.0,0.0,73.0,73.0,137.49644,3037.9281,128.20614,9.2903,139.3545,2099.6077999999998
3424069215,20150217.0,396480.0,3.0,1.0,1.0,0.0,0.0,3.0,7.0,1959.0,0.0,98027.0,47.52,-122.03,94.0,0.0,56.0,56.0,92.903,1003.3524,92.903,0.0,105.90942,1565.043938
8024202520,20140509.0,445000.0,2.0,2.0,1.0,0.0,0.0,3.0,7.0,1940.0,0.0,98115.0,47.7001,-122.309,308.0,3.0,75.0,75.0,106.83845,616.318502,79.89658,26.94187,156.07704,640.287476
7841300285,20140811.0,199950.0,1.0,1.5,1.0,0.0,0.0,3.0,7.0,1942.0,0.0,98055.0,47.4759,-122.212,361.0,4.0,73.0,73.0,97.362344,445.9344,97.362344,0.0,88.25785,445.9344
3885805935,20140926.0,710000.0,4.0,2.0,1.0,0.0,0.0,5.0,8.0,1958.0,0.0,98033.0,47.6815,-122.198,161.0,5.0,57.0,57.0,161.65122,836.127,161.65122,0.0,171.87055,715.3531
2817210420,20141114.0,545000.0,4.0,3.0,1.0,0.0,3.0,3.0,8.0,1991.0,0.0,98070.0,47.3733,-122.42200000000001,633.0,0.0,24.0,24.0,293.57348,1017.102044,179.30279,114.27069,221.10914,1265.617569
1463400047,20140822.0,335000.0,4.0,2.0,1.0,0.0,0.0,4.0,7.0,1963.0,0.0,98059.0,47.4804,-122.133,575.0,0.0,52.0,52.0,177.44473,947.6106,177.44473,0.0,169.08346,1449.2868
5634500234,20150513.0,554990.0,3.0,2.5,2.0,0.0,0.0,3.0,8.0,2013.0,0.0,98028.0,47.7508,-122.23899999999999,626.0,0.0,2.0,2.0,195.09629999999999,565.965076,195.09629999999999,0.0,209.03175,798.222576
6204200340,20141110.0,521000.0,3.0,1.75,1.0,0.0,0.0,3.0,8.0,1988.0,0.0,98011.0,47.736999999999995,-122.20100000000001,606.0,0.0,27.0,27.0,160.72219,1695.47975,160.72219,0.0,202.52854,931.538381
9558050450,20150330.0,479950.0,3.0,2.5,2.0,0.0,0.0,3.0,9.0,2004.0,0.0,98058.0,47.4569,-122.118,963.0,0.0,11.0,11.0,258.27034,557.418,258.27034,0.0,180.23182,322.001798
9558041130,20140903.0,345000.0,3.0,2.5,2.0,0.0,0.0,3.0,8.0,2003.0,0.0,98058.0,47.4521,-122.12100000000001,455.0,0.0,12.0,12.0,173.72861,332.964352,173.72861,0.0,176.5157,364.17976
4302200790,20140814.0,248500.0,2.0,1.0,1.0,0.0,0.0,3.0,6.0,1949.0,0.0,98106.0,47.5274,-122.35700000000001,200.0,0.0,66.0,66.0,66.89016,479.37948,66.89016,0.0,91.97397,479.37948
5631500254,20141007.0,519900.0,4.0,2.5,2.0,0.0,0.0,3.0,9.0,1999.0,0.0,98028.0,47.7361,-122.234,446.0,0.0,16.0,16.0,223.245909,573.397316,223.245909,0.0,221.10914,564.385725
6382500079,20140709.0,599950.0,3.0,3.25,3.0,0.0,0.0,3.0,8.0,2014.0,0.0,98117.0,47.6945,-122.37700000000001,89.0,3.0,1.0,1.0,170.01248999999999,167.597012,170.01248999999999,0.0,170.01248999999999,167.597012
3644100030,20150209.0,432500.0,4.0,1.75,1.0,0.0,0.0,5.0,7.0,1901.0,0.0,98144.0,47.5917,-122.296,163.0,4.0,114.0,114.0,139.3545,172.427968,69.67725,69.67725,113.34166,161.558317
2770605548,20141218.0,952000.0,3.0,3.5,2.0,0.0,0.0,3.0,9.0,2004.0,0.0,98119.0,47.6529,-122.37200000000001,217.0,5.0,11.0,11.0,256.41228,418.0635,196.95436,59.45792,181.16085,557.418
4035900015,20140619.0,659500.0,4.0,3.0,1.0,0.0,0.0,4.0,8.0,1956.0,0.0,98006.0,47.5646,-122.184,311.0,0.0,59.0,59.0,243.40586,1705.884886,173.72861,69.67725,244.33489,1560.027176
5637200450,20141017.0,257000.0,5.0,2.75,2.0,0.0,0.0,3.0,9.0,2002.0,0.0,98059.0,47.4887,-122.145,145.0,0.0,13.0,13.0,272.20579,942.779644,272.20579,0.0,272.20579,782.707775
290000095,20140617.0,675000.0,6.0,1.75,1.0,0.0,3.0,3.0,8.0,1953.0,0.0,98146.0,47.5062,-122.385,231.0,1.0,62.0,62.0,254.55422,590.86308,127.27711,127.27711,199.74145,613.1598
411100020,20141117.0,310000.0,3.0,1.75,1.0,0.0,0.0,5.0,7.0,1950.0,0.0,98155.0,47.7407,-122.32700000000001,77.0,1.0,65.0,65.0,105.90942,767.6574889999999,105.90942,0.0,105.90942,628.95331
9202650130,20140618.0,620000.0,4.0,2.5,2.0,0.0,0.0,3.0,8.0,1987.0,0.0,98027.0,47.5644,-122.09200000000001,190.0,0.0,28.0,28.0,177.44473,713.773749,177.44473,0.0,183.94794,788.281955
5015000180,20141110.0,713500.0,3.0,2.0,2.0,0.0,0.0,3.0,8.0,1908.0,1992.0,98112.0,47.6285,-122.301,96.0,5.0,107.0,23.0,159.79316,390.19259999999997,159.79316,0.0,159.79316,390.19259999999997
2225079030,20141212.0,180000.0,2.0,1.0,1.5,0.0,0.0,3.0,5.0,1946.0,0.0,98014.0,47.63,-121.9,2182.0,0.0,69.0,69.0,89.18688,8174.627873,89.18688,0.0,180.23182,36421.69212
4113800330,20140606.0,570000.0,3.0,2.5,2.0,0.0,0.0,3.0,9.0,1993.0,0.0,98056.0,47.534,-122.179,837.0,1.0,22.0,22.0,222.9672,647.998425,222.9672,0.0,245.26391999999998,1037.912316
7234601198,20140604.0,742000.0,3.0,3.25,3.0,0.0,0.0,3.0,9.0,2011.0,0.0,98122.0,47.6177,-122.30799999999999,79.0,38.0,4.0,4.0,143.07062,65.403712,143.07062,0.0,143.07062,135.266768
7430500110,20141209.0,1378000.0,5.0,3.5,2.0,0.0,2.0,3.0,10.0,2007.0,0.0,98008.0,47.6249,-122.09,467.0,0.0,8.0,8.0,478.45045,1136.20369,343.7411,134.70935,273.13482,1250.660186
6119200085,20140612.0,495000.0,3.0,2.0,1.0,0.0,0.0,4.0,7.0,1955.0,2009.0,98166.0,47.441,-122.34200000000001,785.0,1.0,60.0,6.0,164.345407,863.9979,164.345407,0.0,173.72861,950.026078
1922059278,20141014.0,145000.0,3.0,1.0,1.0,0.0,0.0,3.0,7.0,1960.0,0.0,98030.0,47.3762,-122.219,139.0,3.0,55.0,55.0,93.83203,1103.68764,93.83203,0.0,106.83845,876.539805
4039500390,20141017.0,465000.0,3.0,2.25,1.0,0.0,0.0,3.0,7.0,1961.0,0.0,98008.0,47.6078,-122.12799999999999,410.0,2.0,54.0,54.0,178.37376,678.1919,115.19972,63.17404,178.37376,715.3531
5700003585,20141229.0,2500000.0,5.0,3.25,2.0,0.0,0.0,4.0,11.0,1916.0,0.0,98144.0,47.5786,-122.287,161.0,1.0,99.0,99.0,522.11486,1177.266816,384.61842,137.49644,415.27641,747.86915
7237550110,20150424.0,1180000.0,4.0,3.25,2.0,0.0,0.0,3.0,10.0,2013.0,0.0,98053.0,47.658,-122.006,3507.0,0.0,2.0,2.0,348.38625,6879.652956,348.38625,0.0,457.08276,6879.652956
2310060230,20141010.0,272000.0,4.0,2.25,2.0,0.0,0.0,3.0,7.0,2003.0,0.0,98038.0,47.3498,-122.052,1069.0,0.0,12.0,12.0,167.2254,516.076165,167.2254,0.0,168.15443,526.667107
1873100490,20150502.0,760000.0,4.0,2.5,2.0,0.0,0.0,3.0,9.0,2006.0,0.0,98052.0,47.7065,-122.109,418.0,1.0,9.0,9.0,327.01856,752.049785,327.01856,0.0,228.54138,434.414428
7853310150,20140722.0,625000.0,5.0,1.0,2.0,0.0,0.0,3.0,9.0,2007.0,0.0,98065.0,47.523,-121.875,502.0,1.0,8.0,8.0,301.00572,494.615572,301.00572,0.0,301.00572,560.762508
1868900395,20140902.0,500000.0,2.0,1.0,1.0,0.0,0.0,4.0,7.0,1909.0,0.0,98115.0,47.6733,-122.296,267.0,3.0,106.0,106.0,86.39979,348.38625,86.39979,0.0,161.65122,399.4829
2484700155,20141014.0,705000.0,4.0,2.0,1.0,0.0,1.0,4.0,8.0,1954.0,0.0,98136.0,47.5237,-122.383,488.0,3.0,61.0,61.0,191.38018,557.418,127.27711,64.10307,191.38018,613.1598
8085400490,20140801.0,1306000.0,5.0,2.5,2.0,0.0,0.0,3.0,9.0,2002.0,0.0,98004.0,47.6341,-122.208,279.0,1.0,13.0,13.0,257.34131,752.5143,257.34131,0.0,192.30921,752.5143
1939130120,20140718.0,735000.0,4.0,2.5,2.0,0.0,0.0,3.0,9.0,1990.0,0.0,98074.0,47.6252,-122.029,621.0,2.0,25.0,25.0,287.9993,792.369687,287.9993,0.0,251.76713,775.182632
5104511600,20141112.0,457000.0,4.0,3.0,2.0,0.0,0.0,3.0,8.0,2002.0,0.0,98038.0,47.3544,-122.01299999999999,694.0,0.0,13.0,13.0,260.1284,728.824035,260.1284,0.0,260.1284,648.184231
7574910220,20140731.0,795000.0,4.0,2.5,2.0,0.0,0.0,5.0,10.0,1995.0,0.0,98077.0,47.7439,-122.041,1207.0,0.0,20.0,20.0,271.27676,2993.241757,271.27676,0.0,317.72826,3456.549018
255550100,20140711.0,326000.0,3.0,2.25,2.0,0.0,0.0,3.0,7.0,2004.0,0.0,98019.0,47.7453,-121.985,340.0,5.0,11.0,11.0,179.30279,321.630186,179.30279,0.0,179.30279,274.249656
573000685,20140717.0,805000.0,2.0,1.75,1.0,0.0,1.0,3.0,7.0,1920.0,0.0,98199.0,47.6712,-122.40899999999999,739.0,0.0,95.0,95.0,143.99965,557.418,143.99965,0.0,219.25108,557.418
9551201660,20140613.0,1030000.0,4.0,2.5,2.0,0.0,0.0,3.0,9.0,1905.0,2005.0,98103.0,47.6709,-122.337,337.0,2.0,110.0,10.0,255.48325,445.9344,182.08988,73.39337,222.9672,492.3859
6414600070,20140617.0,210000.0,1.0,1.0,1.0,0.0,0.0,3.0,6.0,1948.0,0.0,98133.0,47.7234,-122.333,103.0,2.0,67.0,67.0,86.39979,662.305487,86.39979,0.0,120.7739,750.191725
4051110240,20140825.0,225000.0,3.0,2.5,1.0,0.0,0.0,4.0,7.0,1979.0,0.0,98042.0,47.3746,-122.149,667.0,0.0,36.0,36.0,162.58025,695.84347,109.62554,52.95471,145.85771,695.84347
3223049131,20141030.0,270000.0,4.0,2.5,1.0,0.0,0.0,3.0,7.0,1990.0,0.0,98148.0,47.4416,-122.33200000000001,243.0,0.0,25.0,25.0,231.32847,1082.31995,129.13517,102.1933,186.73503,975.016985
1180008370,20140925.0,415000.0,4.0,3.5,2.0,0.0,1.0,3.0,8.0,2002.0,0.0,98178.0,47.492,-122.225,216.0,0.0,13.0,13.0,282.42512,661.933875,208.10272,74.3224,206.24466,724.6434
2114700500,20150418.0,90000.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,1947.0,0.0,98106.0,47.5335,-122.348,92.0,1.0,68.0,68.0,52.02568,382.76036,52.02568,0.0,91.04494,382.76036
8032700140,20141028.0,830000.0,5.0,3.0,2.0,0.0,0.0,3.0,8.0,1960.0,1992.0,98103.0,47.653999999999996,-122.34200000000001,126.0,26.0,55.0,23.0,271.27676,260.871624,198.81242,72.46433999999999,150.50286,143.442232
5100402668,20150218.0,495000.0,3.0,1.0,1.0,0.0,0.0,4.0,7.0,1940.0,0.0,98115.0,47.6942,-122.319,127.0,6.0,75.0,75.0,145.85771,511.89553,99.40621,46.4515,164.43831,592.72114
240000031,20150313.0,322000.0,4.0,2.25,1.0,0.0,0.0,3.0,7.0,1960.0,0.0,98188.0,47.4253,-122.28299999999999,1010.0,0.0,55.0,55.0,180.23182,947.6106,126.34808,53.88374,180.23182,947.6106
251500330,20141014.0,1775000.0,3.0,2.25,1.0,0.0,0.0,4.0,10.0,1972.0,0.0,98004.0,47.6368,-122.21600000000001,191.0,1.0,43.0,43.0,401.34096,1786.060175,200.67048,200.67048,318.65729,1715.825507
5364200620,20140814.0,980000.0,3.0,2.25,2.0,0.0,0.0,3.0,8.0,1941.0,1998.0,98105.0,47.6615,-122.27600000000001,332.0,7.0,74.0,17.0,222.03817,426.42477,194.16727,27.8709,211.81884,481.144637
6071800410,20141201.0,500000.0,3.0,1.5,1.0,0.0,0.0,4.0,8.0,1962.0,0.0,98006.0,47.5473,-122.17200000000001,229.0,2.0,53.0,53.0,206.24466,835.569582,103.12233,103.12233,206.24466,835.569582
7805460310,20141113.0,703770.0,4.0,2.25,2.0,0.0,0.0,3.0,9.0,1987.0,0.0,98006.0,47.5623,-122.109,874.0,0.0,28.0,28.0,236.90265,1200.120954,236.90265,0.0,236.90265,1025.277508
6629300120,20150402.0,402000.0,3.0,1.0,1.0,0.0,0.0,3.0,7.0,1954.0,2013.0,98133.0,47.7491,-122.353,69.0,3.0,61.0,2.0,111.4836,634.062975,111.4836,0.0,136.56741,752.5143
1972200725,20150407.0,620000.0,3.0,2.5,3.0,0.0,0.0,3.0,8.0,2006.0,0.0,98103.0,47.6539,-122.352,57.0,28.0,9.0,9.0,164.99572799999999,115.942944,149.016412,15.979316,165.36734,115.942944
4172100240,20140902.0,643002.0,3.0,2.5,1.5,0.0,0.0,3.0,7.0,1929.0,0.0,98117.0,47.6807,-122.36399999999999,212.0,12.0,86.0,86.0,164.43831,347.828832,117.98681,46.4515,130.0642,434.78604
2919200440,20150407.0,715000.0,4.0,2.5,1.5,0.0,0.0,3.0,7.0,1928.0,2014.0,98117.0,47.6886,-122.359,248.0,32.0,87.0,1.0,172.79958,356.74752,108.69651,64.10307,130.0642,356.74752
6056110460,20150414.0,669000.0,2.0,2.5,2.0,0.0,0.0,3.0,10.0,2014.0,0.0,98118.0,47.5639,-122.292,281.0,14.0,1.0,1.0,152.36092,181.439559,152.36092,0.0,169.08346,246.471659
9522350090,20141106.0,635000.0,4.0,2.5,2.0,0.0,0.0,3.0,9.0,1993.0,0.0,98034.0,47.7094,-122.234,1140.0,0.0,22.0,22.0,223.89623,656.731307,223.89623,0.0,208.10272,667.415152
1423200110,20150513.0,180000.0,2.0,1.0,1.0,0.0,0.0,3.0,6.0,1958.0,0.0,98058.0,47.4563,-122.184,199.0,0.0,57.0,57.0,74.3224,877.93335,74.3224,0.0,101.26427,877.93335
7504020400,20150127.0,615000.0,4.0,2.25,1.0,0.0,0.0,3.0,9.0,1977.0,0.0,98074.0,47.6307,-122.051,877.0,0.0,38.0,38.0,219.25108,1473.44158,219.25108,0.0,246.19295,1096.069594
3585300194,20150324.0,1400000.0,5.0,3.25,1.0,0.0,4.0,3.0,10.0,1973.0,0.0,98177.0,47.7633,-122.369,354.0,0.0,42.0,42.0,384.61842,3037.9281,203.45757,181.16085,299.14766,2051.019531
5605000440,20141215.0,1000000.0,3.0,1.0,1.5,0.0,0.0,4.0,8.0,1924.0,0.0,98112.0,47.6453,-122.302,233.0,5.0,91.0,91.0,174.65764,506.32135,174.65764,0.0,239.68974,506.32135
9542000030,20140722.0,835100.0,4.0,2.5,1.0,0.0,0.0,4.0,9.0,1963.0,0.0,98005.0,47.5984,-122.176,218.0,0.0,52.0,52.0,221.10914,1168.069419,221.10914,0.0,269.4187,994.0621
